id;referencia_oem;pieza;marca;modelo;motor;anio;estado;garantia;disponibilidad;precio;url
70851;4569YK85E;Turbo;KIA;Sportage;1.7 CRDi;2009;Comprobada, funcionando;1 año;En stock;288,20 € + IVA;https://desguacesmadridnorte.com/70851-pieza.html
70854;7317ZQ95C;Aleta delantera izquierda;FORD;Focus;2.0 TDCi;2018;Comprobada, funcionando;1 año;Bajo pedido 24-48h;151,96 € + IVA;https://desguacesmadridnorte.com/70854-pieza.html
70855;2482VW18C;Compresor aire acondicionado;NISSAN;Qashqai;1.6 dCi;2014;Comprobada, funcionando;1 año;En stock;193,35 € + IVA;https://desguacesmadridnorte.com/70855-pieza.html
70858;9543CP72F;Centralita motor;VOLKSWAGEN;Passat;2.0 TDI;2019;Comprobada, funcionando;1 año;Bajo pedido 24-48h;198,14 € + IVA;https://desguacesmadridnorte.com/70858-pieza.html
70861;3635CK39C;Faro delantero derecho;FORD;Fusion;1.4 TDCi;2018;Comprobada, funcionando;1 año;En stock;49,89 € + IVA;https://desguacesmadridnorte.com/70861-pieza.html
70863;6494YM35F;Faro delantero izquierdo;FORD;Focus;2.0 TDCi;2014;Comprobada, funcionando;1 año;Bajo pedido 24-48h;232,38 € + IVA;https://desguacesmadridnorte.com/70863-pieza.html
70864;9894RL85A;Intercooler;OPEL;Corsa;1.2 16v;2011;Comprobada, funcionando;1 año;Bajo pedido 24-48h;51,00 € + IVA;https://desguacesmadridnorte.com/70864-pieza.html
70867;8094BV70E;Piloto trasero derecho;VOLKSWAGEN;Passat;2.0 TDI;2011;Sin comprobar;1 año;En stock;76,53 € + IVA;https://desguacesmadridnorte.com/70867-pieza.html
70870;6035FF36A;Motor completo;SEAT;León;1.6 TDI;2007;Desmontada de vehículo;1 año;Bajo pedido 24-48h;2.495,42 € + IVA;https://desguacesmadridnorte.com/70870-pieza.html
70871;2517LV24A;Motor de arranque;SKODA;Fabia;1.2 TSI;2017;Desmontada de vehículo;1 año;En stock;43,39 € + IVA;https://desguacesmadridnorte.com/70871-pieza.html
70872;3896HT68D;Compresor aire acondicionado;VOLKSWAGEN;Passat;2.0 TDI;2006;Comprobada, funcionando;1 año;Bajo pedido 24-48h;162,24 € + IVA;https://desguacesmadridnorte.com/70872-pieza.html
70875;7976VD54D;Cuadro de instrumentos;OPEL;Astra;1.6 CDTI;2015;Comprobada, funcionando;1 año;En stock;153,53 € + IVA;https://desguacesmadridnorte.com/70875-pieza.html
70877;7781YK61E;Piloto trasero izquierdo;FORD;Focus;1.6 TDCi;2014;Comprobada, funcionando;1 año;Bajo pedido 24-48h;40,29 € + IVA;https://desguacesmadridnorte.com/70877-pieza.html
70878;6972GC57B;Parachoques delantero;FORD;Fusion;1.4 TDCi;2005;Comprobada, funcionando;1 año;Bajo pedido 24-48h;73,25 € + IVA;https://desguacesmadridnorte.com/70878-pieza.html
70880;4290HR65E;Aleta delantera izquierda;HYUNDAI;i30;1.6 CRDi;2010;Desmontada de vehículo;1 año;En stock;117,43 € + IVA;https://desguacesmadridnorte.com/70880-pieza.html
70881;6631GY81A;Portón trasero;CITROEN;C3;1.2 PureTech;2019;Comprobada, funcionando;1 año;En stock;214,12 € + IVA;https://desguacesmadridnorte.com/70881-pieza.html
70882;6646ZB76E;Caja de cambios;OPEL;Corsa;1.3 CDTI;2017;Sin comprobar;1 año;Bajo pedido 24-48h;765,22 € + IVA;https://desguacesmadridnorte.com/70882-pieza.html
70883;8029JL74A;Portón trasero;VOLKSWAGEN;Passat;2.0 TDI;2021;Desmontada de vehículo;1 año;En stock;174,91 € + IVA;https://desguacesmadridnorte.com/70883-pieza.html
70886;4280MT49F;Bomba de dirección;PEUGEOT;3008;1.6 HDi;2020;Desmontada de vehículo;1 año;En stock;127,87 € + IVA;https://desguacesmadridnorte.com/70886-pieza.html
70888;2061QR59C;Caja de cambios;KIA;Ceed;1.6 CRDi;2015;Comprobada, funcionando;1 año;En stock;875,07 € + IVA;https://desguacesmadridnorte.com/70888-pieza.html
70891;2659XN52C;Colector de admisión;CITROEN;C3;1.2 PureTech;2009;Comprobada, funcionando;1 año;En stock;81,38 € + IVA;https://desguacesmadridnorte.com/70891-pieza.html
70893;9795PQ11D;Motor completo;TOYOTA;Proace City;1.5 D-4D;2014;Desmontada de vehículo;1 año;Bajo pedido 24-48h;3.099,02 € + IVA;https://desguacesmadridnorte.com/70893-pieza.html
70895;1610SJ93F;Puerta trasera izquierda;NISSAN;Juke;1.2 DIG-T;2009;Comprobada, funcionando;1 año;En stock;182,18 € + IVA;https://desguacesmadridnorte.com/70895-pieza.html
70898;5945JZ32F;Retrovisor izquierdo;VOLKSWAGEN;Golf;2.0 TDI;2010;Comprobada, funcionando;1 año;Bajo pedido 24-48h;97,46 € + IVA;https://desguacesmadridnorte.com/70898-pieza.html
70901;5177LM10E;Faro delantero izquierdo;PEUGEOT;208;1.4 HDi;2017;Comprobada, funcionando;1 año;Bajo pedido 24-48h;177,43 € + IVA;https://desguacesmadridnorte.com/70901-pieza.html
70903;3586RB88B;Piloto trasero izquierdo;HYUNDAI;i30;1.6 CRDi;2006;Comprobada, funcionando;1 año;En stock;30,64 € + IVA;https://desguacesmadridnorte.com/70903-pieza.html
70904;9511NP33B;Módulo electrónico;CITROEN;C3;1.2 PureTech;2005;Comprobada, funcionando;1 año;En stock;152,63 € + IVA;https://desguacesmadridnorte.com/70904-pieza.html
70907;8158KF80C;Aleta delantera izquierda;PEUGEOT;208;1.6 HDi;2018;Comprobada, funcionando;1 año;En stock;145,20 € + IVA;https://desguacesmadridnorte.com/70907-pieza.html
70910;2972PC56F;Airbag volante;CITROEN;C3;1.2 PureTech;2020;Comprobada, funcionando;1 año;En stock;85,04 € + IVA;https://desguacesmadridnorte.com/70910-pieza.html
70913;4289MS16C;Retrovisor derecho;TOYOTA;Corolla;1.8 Hybrid;2008;Desmontada de vehículo;1 año;En stock;96,01 € + IVA;https://desguacesmadridnorte.com/70913-pieza.html
70914;7933QP96D;Bomba de agua;AUDI;A4;2.0 TDI;2013;Comprobada, funcionando;1 año;En stock;86,34 € + IVA;https://desguacesmadridnorte.com/70914-pieza.html
70915;3740PN73F;Paso de rueda trasero izquierdo;SEAT;Ibiza;1.9 TDI;2008;Desmontada de vehículo;1 año;En stock;18,21 € + IVA;https://desguacesmadridnorte.com/70915-pieza.html
70916;6552JJ75A;Amortiguador delantero;MERCEDES-BENZ;CLA;200 CDI;2008;Desmontada de vehículo;1 año;En stock;72,67 € + IVA;https://desguacesmadridnorte.com/70916-pieza.html
70919;4935FK70B;Cinturón de seguridad;MERCEDES-BENZ;Clase A;200 CDI;2006;Desmontada de vehículo;1 año;Bajo pedido 24-48h;43,51 € + IVA;https://desguacesmadridnorte.com/70919-pieza.html
70920;6284ST98F;Caja de cambios;SKODA;Fabia;1.2 TSI;2021;Comprobada, funcionando;1 año;Bajo pedido 24-48h;630,04 € + IVA;https://desguacesmadridnorte.com/70920-pieza.html
70922;2295GE46A;Piloto trasero derecho;HYUNDAI;i30;1.4 CRDi;2012;Desmontada de vehículo;1 año;En stock;32,02 € + IVA;https://desguacesmadridnorte.com/70922-pieza.html
70923;2147MZ69B;Intercooler;OPEL;Corsa;1.3 CDTI;2021;Desmontada de vehículo;1 año;Bajo pedido 24-48h;130,39 € + IVA;https://desguacesmadridnorte.com/70923-pieza.html
70924;3762HN45F;Intercooler;SEAT;León;1.6 TDI;2013;Comprobada, funcionando;1 año;Bajo pedido 24-48h;188,33 € + IVA;https://desguacesmadridnorte.com/70924-pieza.html
70925;5041XL79E;Piloto trasero derecho;SEAT;León;1.6 TDI;2017;Comprobada, funcionando;1 año;Bajo pedido 24-48h;46,26 € + IVA;https://desguacesmadridnorte.com/70925-pieza.html
70928;6708XN20F;Radiador;NISSAN;Juke;1.5 dCi;2007;Comprobada, funcionando;1 año;En stock;59,35 € + IVA;https://desguacesmadridnorte.com/70928-pieza.html
70929;2524WS24D;Colector de admisión;PEUGEOT;208;1.4 HDi;2017;Desmontada de vehículo;1 año;En stock;61,01 € + IVA;https://desguacesmadridnorte.com/70929-pieza.html
70931;7851RM29E;Paso de rueda trasero izquierdo;SKODA;Fabia;1.4 TDI;2016;Comprobada, funcionando;1 año;En stock;27,67 € + IVA;https://desguacesmadridnorte.com/70931-pieza.html
70933;5110BK99F;Intercooler;OPEL;Astra;1.6 CDTI;2008;Comprobada, funcionando;1 año;En stock;110,66 € + IVA;https://desguacesmadridnorte.com/70933-pieza.html
70936;2411SW64C;Cuadro de instrumentos;KIA;Ceed;1.4 CRDi;2018;Sin comprobar;1 año;En stock;125,10 € + IVA;https://desguacesmadridnorte.com/70936-pieza.html
70939;1154FQ42B;Intercooler;CITROEN;C4;1.6 HDi;2018;Sin comprobar;1 año;En stock;58,58 € + IVA;https://desguacesmadridnorte.com/70939-pieza.html
70940;2287RC50B;Piloto trasero izquierdo;FORD;Fusion;1.4 TDCi;2011;Comprobada, funcionando;1 año;En stock;49,45 € + IVA;https://desguacesmadridnorte.com/70940-pieza.html
70941;9100VZ52D;Cuadro de instrumentos;KIA;Sportage;2.0 CRDi;2007;Sin comprobar;1 año;En stock;129,10 € + IVA;https://desguacesmadridnorte.com/70941-pieza.html
70943;3837WF44B;Turbo;TOYOTA;Corolla;1.8 Hybrid;2016;Comprobada, funcionando;1 año;Bajo pedido 24-48h;471,72 € + IVA;https://desguacesmadridnorte.com/70943-pieza.html
70945;7901SX88B;Cuadro de instrumentos;NISSAN;Qashqai;1.5 dCi;2006;Comprobada, funcionando;1 año;En stock;150,20 € + IVA;https://desguacesmadridnorte.com/70945-pieza.html
70946;1820TK48E;Puerta trasera izquierda;KIA;Ceed;1.6 CRDi;2012;Desmontada de vehículo;1 año;Bajo pedido 24-48h;174,38 € + IVA;https://desguacesmadridnorte.com/70946-pieza.html
70949;9980YX43D;Portón trasero;FORD;Fusion;1.4 TDCi;2009;Comprobada, funcionando;1 año;En stock;154,35 € + IVA;https://desguacesmadridnorte.com/70949-pieza.html
70950;9026PE64D;Intercooler;CITROEN;C4;1.6 VTi;2020;Comprobada, funcionando;1 año;En stock;172,19 € + IVA;https://desguacesmadridnorte.com/70950-pieza.html
70952;5168RR95B;Centralita motor;MERCEDES-BENZ;Clase A;200 CDI;2014;Sin comprobar;1 año;En stock;160,82 € + IVA;https://desguacesmadridnorte.com/70952-pieza.html
70954;7640EE10C;Puerta trasera izquierda;SEAT;Ibiza;1.6 TDI;2016;Desmontada de vehículo;1 año;Bajo pedido 24-48h;152,88 € + IVA;https://desguacesmadridnorte.com/70954-pieza.html
70955;1922BD41F;Bomba de dirección;SEAT;Ibiza;1.6 TDI;2021;Comprobada, funcionando;1 año;Bajo pedido 24-48h;106,78 € + IVA;https://desguacesmadridnorte.com/70955-pieza.html
70956;8933BG67A;Elevalunas delantero izquierdo;SKODA;Octavia;2.0 TDI;2014;Comprobada, funcionando;1 año;Bajo pedido 24-48h;69,51 € + IVA;https://desguacesmadridnorte.com/70956-pieza.html
70957;9912XL57E;Faro delantero izquierdo;KIA;Sportage;2.0 CRDi;2009;Comprobada, funcionando;1 año;En stock;176,19 € + IVA;https://desguacesmadridnorte.com/70957-pieza.html
70958;1522WM76D;Radiador;HYUNDAI;i30;1.4 CRDi;2006;Comprobada, funcionando;1 año;En stock;109,88 € + IVA;https://desguacesmadridnorte.com/70958-pieza.html
70960;1531XK28B;Catalizador;RENAULT;Captur;0.9 TCe;2012;Comprobada, funcionando;1 año;Bajo pedido 24-48h;93,50 € + IVA;https://desguacesmadridnorte.com/70960-pieza.html
70961;4921VZ87D;Capó;FORD;Fiesta;1.0 EcoBoost;2016;Comprobada, funcionando;1 año;En stock;87,54 € + IVA;https://desguacesmadridnorte.com/70961-pieza.html
70964;1296VA50B;Caja de cambios;OPEL;Corsa;1.3 CDTI;2011;Comprobada, funcionando;1 año;En stock;358,16 € + IVA;https://desguacesmadridnorte.com/70964-pieza.html
70966;2700FG27C;Elevalunas delantero izquierdo;PEUGEOT;3008;1.6 HDi;2010;Comprobada, funcionando;1 año;En stock;72,37 € + IVA;https://desguacesmadridnorte.com/70966-pieza.html
70967;1804LH22A;Parachoques trasero;KIA;Sportage;2.0 CRDi;2020;Comprobada, funcionando;1 año;En stock;212,39 € + IVA;https://desguacesmadridnorte.com/70967-pieza.html
70970;4195LB89F;Amortiguador delantero;CITROEN;C3;1.4 HDi;2021;Sin comprobar;1 año;En stock;65,31 € + IVA;https://desguacesmadridnorte.com/70970-pieza.html
70973;4906WC60B;Cuadro de instrumentos;NISSAN;Juke;1.5 dCi;2014;Comprobada, funcionando;1 año;Bajo pedido 24-48h;164,88 € + IVA;https://desguacesmadridnorte.com/70973-pieza.html
70974;1734QG89C;Airbag volante;MERCEDES-BENZ;Clase E Coupé;220 CDI;2011;Comprobada, funcionando;1 año;En stock;376,74 € + IVA;https://desguacesmadridnorte.com/70974-pieza.html
70977;9394FQ54B;Faro delantero derecho;KIA;Ceed;1.6 CRDi;2018;Comprobada, funcionando;1 año;En stock;218,89 € + IVA;https://desguacesmadridnorte.com/70977-pieza.html
70978;5719ZJ51C;Turbo;RENAULT;Clio;1.2 16v;2007;Comprobada, funcionando;1 año;En stock;127,50 € + IVA;https://desguacesmadridnorte.com/70978-pieza.html
70981;5798MA85D;Motor completo;SEAT;Ibiza;1.9 TDI;2017;Comprobada, funcionando;1 año;En stock;1.504,69 € + IVA;https://desguacesmadridnorte.com/70981-pieza.html
70984;4912YH84A;Airbag volante;SEAT;Ibiza;1.9 TDI;2006;Desmontada de vehículo;1 año;En stock;63,11 € + IVA;https://desguacesmadridnorte.com/70984-pieza.html
70987;6385YE63C;Portón trasero;RENAULT;Megane;1.5 dCi;2016;Desmontada de vehículo;1 año;En stock;294,51 € + IVA;https://desguacesmadridnorte.com/70987-pieza.html
70990;3452JH27B;Cremallera de dirección;MERCEDES-BENZ;CLA;200 CDI;2006;Comprobada, funcionando;1 año;En stock;223,29 € + IVA;https://desguacesmadridnorte.com/70990-pieza.html
70991;4648JK43D;Cerradura puerta delantera;KIA;Ceed;1.4 CRDi;2005;Desmontada de vehículo;1 año;En stock;43,42 € + IVA;https://desguacesmadridnorte.com/70991-pieza.html
70993;4063DY39C;Colector de admisión;OPEL;Corsa;1.2 16v;2006;Comprobada, funcionando;1 año;Bajo pedido 24-48h;98,48 € + IVA;https://desguacesmadridnorte.com/70993-pieza.html
70994;2965FD25A;Cremallera de dirección;NISSAN;Juke;1.5 dCi;2008;Comprobada, funcionando;1 año;En stock;194,18 € + IVA;https://desguacesmadridnorte.com/70994-pieza.html
70997;1274QC92F;Puerta delantera izquierda;RENAULT;Clio;1.5 dCi;2021;Desmontada de vehículo;1 año;Bajo pedido 24-48h;140,17 € + IVA;https://desguacesmadridnorte.com/70997-pieza.html
71000;1370AH68D;Módulo electrónico;AUDI;Q3;2.0 TDI;2010;Sin comprobar;1 año;En stock;79,62 € + IVA;https://desguacesmadridnorte.com/71000-pieza.html
71002;1008XG26E;Piloto trasero derecho;KIA;Sportage;2.0 CRDi;2007;Desmontada de vehículo;1 año;En stock;53,78 € + IVA;https://desguacesmadridnorte.com/71002-pieza.html
71004;6207QE70A;Centralita motor;SEAT;León;2.0 TDI;2010;Comprobada, funcionando;1 año;En stock;296,16 € + IVA;https://desguacesmadridnorte.com/71004-pieza.html
71005;1815CJ55A;Retrovisor derecho;PEUGEOT;3008;2.0 HDi;2008;Comprobada, funcionando;1 año;Bajo pedido 24-48h;39,81 € + IVA;https://desguacesmadridnorte.com/71005-pieza.html
71008;8795SW12B;Alternador;NISSAN;Qashqai;1.6 dCi;2009;Comprobada, funcionando;1 año;Bajo pedido 24-48h;77,66 € + IVA;https://desguacesmadridnorte.com/71008-pieza.html
71011;6622CM20E;Cerradura puerta delantera;MERCEDES-BENZ;Clase E Coupé;250 CDI;2009;Comprobada, funcionando;1 año;En stock;58,60 € + IVA;https://desguacesmadridnorte.com/71011-pieza.html
71012;4163XB70F;Radiador;OPEL;Astra;1.6 CDTI;2015;Desmontada de vehículo;1 año;Bajo pedido 24-48h;113,88 € + IVA;https://desguacesmadridnorte.com/71012-pieza.html
71013;2313VT50A;Motor completo;SEAT;León;1.6 TDI;2012;Desmontada de vehículo;1 año;En stock;2.931,61 € + IVA;https://desguacesmadridnorte.com/71013-pieza.html
71014;4153NC56D;Catalizador;CITROEN;C4;1.6 HDi;2013;Comprobada, funcionando;1 año;En stock;228,93 € + IVA;https://desguacesmadridnorte.com/71014-pieza.html
71016;4896YF11C;Airbag volante;FORD;Focus;2.0 TDCi;2010;Comprobada, funcionando;1 año;Bajo pedido 24-48h;186,37 € + IVA;https://desguacesmadridnorte.com/71016-pieza.html
71019;3343VR47E;Elevalunas delantero izquierdo;SEAT;Ibiza;1.9 TDI;2005;Desmontada de vehículo;1 año;Bajo pedido 24-48h;42,57 € + IVA;https://desguacesmadridnorte.com/71019-pieza.html
71020;5658NJ88C;Centralita motor;CITROEN;C4;1.6 HDi;2012;Desmontada de vehículo;1 año;En stock;165,48 € + IVA;https://desguacesmadridnorte.com/71020-pieza.html
71023;4096LC72B;Turbo;MERCEDES-BENZ;Clase E Coupé;250 CDI;2014;Desmontada de vehículo;1 año;Bajo pedido 24-48h;899,00 € + IVA;https://desguacesmadridnorte.com/71023-pieza.html
71026;6591PZ98A;Parachoques delantero;TOYOTA;Corolla;1.8 Hybrid;2018;Comprobada, funcionando;1 año;Bajo pedido 24-48h;249,07 € + IVA;https://desguacesmadridnorte.com/71026-pieza.html
71027;4171NJ40C;Parachoques trasero;FORD;Fusion;1.4 TDCi;2018;Comprobada, funcionando;1 año;En stock;64,39 € + IVA;https://desguacesmadridnorte.com/71027-pieza.html
71029;6814PH98E;Puerta trasera izquierda;TOYOTA;Proace City;1.5 D-4D;2010;Comprobada, funcionando;1 año;En stock;239,20 € + IVA;https://desguacesmadridnorte.com/71029-pieza.html
71030;2289JK62D;Paso de rueda trasero izquierdo;KIA;Ceed;1.4 CRDi;2009;Desmontada de vehículo;1 año;En stock;18,67 € + IVA;https://desguacesmadridnorte.com/71030-pieza.html
71031;9540DQ43B;Cremallera de dirección;SEAT;Ibiza;1.9 TDI;2013;Desmontada de vehículo;1 año;Bajo pedido 24-48h;210,67 € + IVA;https://desguacesmadridnorte.com/71031-pieza.html
71034;9131DX86D;Intercooler;KIA;Sportage;1.7 CRDi;2010;Desmontada de vehículo;1 año;En stock;61,81 € + IVA;https://desguacesmadridnorte.com/71034-pieza.html
71035;8106DT96D;Cárter;MERCEDES-BENZ;CLA;180 CDI;2017;Desmontada de vehículo;1 año;En stock;53,69 € + IVA;https://desguacesmadridnorte.com/71035-pieza.html
71037;9817LC93C;Cerradura puerta delantera;SKODA;Octavia;2.0 TDI;2019;Desmontada de vehículo;1 año;Bajo pedido 24-48h;35,66 € + IVA;https://desguacesmadridnorte.com/71037-pieza.html
71040;6750FQ17C;Cerradura puerta delantera;FORD;Focus;2.0 TDCi;2019;Comprobada, funcionando;1 año;En stock;75,46 € + IVA;https://desguacesmadridnorte.com/71040-pieza.html
71043;2492JF15F;Aleta delantera izquierda;MERCEDES-BENZ;CLA;200 CDI;2005;Comprobada, funcionando;1 año;En stock;103,53 € + IVA;https://desguacesmadridnorte.com/71043-pieza.html
71045;2828YJ96F;Centralita motor;OPEL;Astra;1.7 CDTI;2015;Desmontada de vehículo;1 año;Bajo pedido 24-48h;205,45 € + IVA;https://desguacesmadridnorte.com/71045-pieza.html
71048;2878RW19D;Caja de cambios;CITROEN;C4;1.6 HDi;2020;Desmontada de vehículo;1 año;En stock;1.215,82 € + IVA;https://desguacesmadridnorte.com/71048-pieza.html
71051;9732SC12F;Retrovisor derecho;SKODA;Octavia;2.0 TDI;2020;Comprobada, funcionando;1 año;Bajo pedido 24-48h;76,50 € + IVA;https://desguacesmadridnorte.com/71051-pieza.html
71053;4330AQ96B;Portón trasero;OPEL;Astra;1.7 CDTI;2017;Comprobada, funcionando;1 año;En stock;281,84 € + IVA;https://desguacesmadridnorte.com/71053-pieza.html
71055;1961XF13F;Elevalunas delantero izquierdo;OPEL;Corsa;1.3 CDTI;2017;Comprobada, funcionando;1 año;En stock;57,29 € + IVA;https://desguacesmadridnorte.com/71055-pieza.html
71057;1931MG75E;Caja de cambios;PEUGEOT;308;2.0 HDi;2008;Comprobada, funcionando;1 año;En stock;541,38 € + IVA;https://desguacesmadridnorte.com/71057-pieza.html
71059;5482AH85F;Piloto trasero izquierdo;MERCEDES-BENZ;Clase E Coupé;250 CDI;2016;Comprobada, funcionando;1 año;En stock;116,63 € + IVA;https://desguacesmadridnorte.com/71059-pieza.html
71062;6272DC47F;Turbo;TOYOTA;Proace City;1.5 D-4D;2010;Sin comprobar;1 año;Bajo pedido 24-48h;139,10 € + IVA;https://desguacesmadridnorte.com/71062-pieza.html
71064;9418SP42E;Módulo electrónico;BMW;Serie 1;116d;2006;Comprobada, funcionando;1 año;Bajo pedido 24-48h;63,61 € + IVA;https://desguacesmadridnorte.com/71064-pieza.html
71065;3308WC60E;Cremallera de dirección;MERCEDES-BENZ;Clase A;200 CDI;2009;Comprobada, funcionando;1 año;Bajo pedido 24-48h;120,42 € + IVA;https://desguacesmadridnorte.com/71065-pieza.html
71066;9207QY95A;Módulo electrónico;BMW;Serie 1;118d;2005;Comprobada, funcionando;1 año;Bajo pedido 24-48h;211,88 € + IVA;https://desguacesmadridnorte.com/71066-pieza.html
71068;3830JG97C;Airbag volante;SEAT;Ateca;2.0 TDI;2014;Desmontada de vehículo;1 año;Bajo pedido 24-48h;229,07 € + IVA;https://desguacesmadridnorte.com/71068-pieza.html
71070;9964ZY36F;Bomba de agua;SKODA;Octavia;2.0 TDI;2008;Sin comprobar;1 año;En stock;61,63 € + IVA;https://desguacesmadridnorte.com/71070-pieza.html
71073;9670ZE47B;Cuadro de instrumentos;RENAULT;Megane;1.5 dCi;2005;Comprobada, funcionando;1 año;En stock;85,22 € + IVA;https://desguacesmadridnorte.com/71073-pieza.html
71075;3102PE75E;Cremallera de dirección;HYUNDAI;i30;1.6 CRDi;2020;Comprobada, funcionando;1 año;En stock;230,12 € + IVA;https://desguacesmadridnorte.com/71075-pieza.html
71078;3187ZK77C;Puerta trasera izquierda;BMW;Serie 3;320d;2012;Comprobada, funcionando;1 año;En stock;265,65 € + IVA;https://desguacesmadridnorte.com/71078-pieza.html
71081;7062LL50F;Caja de cambios;NISSAN;Juke;1.2 DIG-T;2021;Comprobada, funcionando;1 año;Bajo pedido 24-48h;290,89 € + IVA;https://desguacesmadridnorte.com/71081-pieza.html
71083;4680QL98F;Portón trasero;BMW;Serie 3;330i;2016;Comprobada, funcionando;1 año;Bajo pedido 24-48h;281,53 € + IVA;https://desguacesmadridnorte.com/71083-pieza.html
71084;3339AK81C;Capó;KIA;Ceed;1.6 CRDi;2015;Desmontada de vehículo;1 año;En stock;96,58 € + IVA;https://desguacesmadridnorte.com/71084-pieza.html
71085;3840WZ10B;Portón trasero;AUDI;Q3;1.4 TFSI;2014;Comprobada, funcionando;1 año;En stock;318,55 € + IVA;https://desguacesmadridnorte.com/71085-pieza.html
71087;7673ME68C;Parachoques trasero;NISSAN;Qashqai;1.5 dCi;2017;Comprobada, funcionando;1 año;En stock;96,67 € + IVA;https://desguacesmadridnorte.com/71087-pieza.html
71089;6126NM95B;Cerradura puerta delantera;FORD;Fiesta;1.5 TDCi;2005;Comprobada, funcionando;1 año;Bajo pedido 24-48h;32,10 € + IVA;https://desguacesmadridnorte.com/71089-pieza.html
71091;9113YN24E;Módulo electrónico;MERCEDES-BENZ;CLA;200 CDI;2005;Comprobada, funcionando;1 año;Bajo pedido 24-48h;101,41 € + IVA;https://desguacesmadridnorte.com/71091-pieza.html
71094;7043ZF36D;Motor completo;SKODA;Octavia;1.6 TDI;2019;Comprobada, funcionando;1 año;En stock;3.268,11 € + IVA;https://desguacesmadridnorte.com/71094-pieza.html
71096;5577LD47D;Puerta trasera izquierda;NISSAN;Qashqai;1.6 dCi;2009;Comprobada, funcionando;1 año;Bajo pedido 24-48h;190,37 € + IVA;https://desguacesmadridnorte.com/71096-pieza.html
71097;2927XC87C;Cremallera de dirección;NISSAN;Qashqai;1.6 dCi;2012;Comprobada, funcionando;1 año;En stock;207,98 € + IVA;https://desguacesmadridnorte.com/71097-pieza.html
71098;9465PD94A;Puerta delantera izquierda;KIA;Sportage;2.0 CRDi;2015;Desmontada de vehículo;1 año;En stock;263,63 € + IVA;https://desguacesmadridnorte.com/71098-pieza.html
71099;3385XC45A;Faro delantero izquierdo;FORD;Fusion;1.4 TDCi;2010;Comprobada, funcionando;1 año;En stock;69,29 € + IVA;https://desguacesmadridnorte.com/71099-pieza.html
71101;2984DV86B;Parachoques delantero;FORD;Fusion;1.4 TDCi;2009;Comprobada, funcionando;1 año;En stock;102,06 € + IVA;https://desguacesmadridnorte.com/71101-pieza.html
71102;4436AV58E;Portón trasero;MERCEDES-BENZ;CLA;180 CDI;2019;Comprobada, funcionando;1 año;Bajo pedido 24-48h;353,25 € + IVA;https://desguacesmadridnorte.com/71102-pieza.html
71105;9491ZT61D;Colector de admisión;SEAT;Ateca;2.0 TDI;2017;Desmontada de vehículo;1 año;En stock;84,25 € + IVA;https://desguacesmadridnorte.com/71105-pieza.html
71108;9103CV34E;Airbag volante;CITROEN;C4;1.6 VTi;2008;Desmontada de vehículo;1 año;En stock;193,98 € + IVA;https://desguacesmadridnorte.com/71108-pieza.html
71111;6788FX27B;Puerta delantera derecha;SEAT;León;1.6 TDI;2021;Comprobada, funcionando;1 año;En stock;166,21 € + IVA;https://desguacesmadridnorte.com/71111-pieza.html
71112;2583XP16A;Faro delantero derecho;PEUGEOT;3008;2.0 HDi;2017;Comprobada, funcionando;1 año;En stock;144,19 € + IVA;https://desguacesmadridnorte.com/71112-pieza.html
71113;4174DA65E;Cerradura puerta delantera;AUDI;A3;1.4 TFSI;2007;Desmontada de vehículo;1 año;Bajo pedido 24-48h;78,81 € + IVA;https://desguacesmadridnorte.com/71113-pieza.html
71114;4490WY24F;Parachoques delantero;PEUGEOT;308;1.6 HDi;2011;Comprobada, funcionando;1 año;Bajo pedido 24-48h;183,28 € + IVA;https://desguacesmadridnorte.com/71114-pieza.html
71116;2919EZ69C;Cuadro de instrumentos;NISSAN;Qashqai;1.5 dCi;2009;Comprobada, funcionando;1 año;En stock;151,51 € + IVA;https://desguacesmadridnorte.com/71116-pieza.html
71118;5053PB32E;Cárter;FORD;Fiesta;1.5 TDCi;2018;Comprobada, funcionando;1 año;Bajo pedido 24-48h;44,68 € + IVA;https://desguacesmadridnorte.com/71118-pieza.html
71119;9750XZ31D;Bomba de agua;SEAT;Ateca;1.5 TSI;2019;Desmontada de vehículo;1 año;Bajo pedido 24-48h;33,48 € + IVA;https://desguacesmadridnorte.com/71119-pieza.html
71121;2430BQ42B;Bomba de agua;TOYOTA;Camry;2.5 Hybrid;2009;Sin comprobar;1 año;En stock;80,51 € + IVA;https://desguacesmadridnorte.com/71121-pieza.html
71122;1056HJ73D;Aleta delantera izquierda;HYUNDAI;i30;1.6 CRDi;2006;Desmontada de vehículo;1 año;Bajo pedido 24-48h;58,40 € + IVA;https://desguacesmadridnorte.com/71122-pieza.html
71125;6487ZG20E;Piloto trasero derecho;CITROEN;C4;1.6 VTi;2008;Comprobada, funcionando;1 año;Bajo pedido 24-48h;65,16 € + IVA;https://desguacesmadridnorte.com/71125-pieza.html
71126;6428NH99F;Cremallera de dirección;SEAT;Ateca;1.5 TSI;2020;Comprobada, funcionando;1 año;En stock;275,50 € + IVA;https://desguacesmadridnorte.com/71126-pieza.html
